ID	num_scaff_leaves	num_synth_leaves	num_splits	num_informative_input_trees	num_noninformative_overlapping_input_trees	inf_tree_ids	noninf_tree_ids
ott801239	2	4	0	0	6		tree_ot_2228@tree1.tre,tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott804122	4	11	9	3	5	tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott80417	3	10	2	1	9	tree_ot_180@tree1.tre	tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_874@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott80420	5	7	16	4	3	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott806157	3	3	2	1	4	tree_ot_2015@tree5.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott806354	7	14	6	1	5	tree_ot_2172@tree1.tre	tree_ot_2019@tree9.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott808271	14	23	37	3	4	tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2079@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,TAXONOMY
ott809000	2	2	0	0	7		tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott810561	2	2	0	0	5		tree_ot_2141@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott810748	2	2	0	0	6		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott810751	220	625	584	9	2	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2853@tree6624.tre,tree_pg_2865@tree6654.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2132@tree2.tre,tree_pg_2913@tree6741.tre
ott810768	8	36	16	3	4	tree_ot_2141@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,TAXONOMY
ott81443	7	143	37	9	1	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2926@tree6757.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_pg_2913@tree6741.tre
ott81461	4598	21625	17939	150	7	tree_ot_2019@tree14.tre,tree_ot_2019@tree15.tre,tree_ot_2019@tree12.tre,tree_ot_2019@tree13.tre,tree_ot_2019@tree10.tre,tree_ot_2019@tree9.tre,tree_ot_2230@tree1.tre,tree_ot_2167@tree1.tre,tree_ot_2098@tree3.tre,tree_ot_2098@tree2.tre,tree_ot_2098@tree1.tre,tree_ot_2158@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2141@tree1.tre,tree_ot_2091@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2231@tree1.tre,tree_ot_2097@tree7.tre,tree_ot_2097@tree5.tre,tree_ot_2097@tree4.tre,tree_ot_2097@tree3.tre,tree_ot_2097@tree2.tre,tree_ot_2097@tree1.tre,tree_ot_2074@tree2.tre,tree_ot_2180@tree1.tre,tree_ot_2082@tree1.tre,tree_ot_2143@tree1.tre,tree_ot_2152@tree1.tre,tree_ot_2222@tree1.tre,tree_ot_2104@tree1.tre,tree_ot_2125@tree2.tre,tree_ot_2080@tree1.tre,tree_ot_2160@tree1.tre,tree_ot_2159@tree1.tre,tree_ot_2234@tree3.tre,tree_ot_2234@tree2.tre,tree_ot_2234@tree1.tre,tree_ot_2234@tree8.tre,tree_ot_2015@tree5.tre,tree_ot_2156@tree3.tre,tree_ot_2179@tree1.tre,tree_ot_2185@tree1.tre,tree_ot_2172@tree1.tre,tree_ot_2155@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_2188@tree1.tre,tree_ot_2154@tree1.tre,tree_ot_2189@tree1.tre,tree_ot_2178@tree1.tre,tree_ot_2151@tree2.tre,tree_ot_2173@tree1.tre,tree_ot_1286@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_2017@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_2148@tree1.tre,tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_2084@tree1.tre,tree_ot_520@tree1.tre,tree_ot_2190@tree1.tre,tree_ot_863@tree2.tre,tree_ot_2220@tree1.tre,tree_ot_749@tree1.tre,tree_ot_783@tree1.tre,tree_ot_504@tree3.tre,tree_ot_289@tree1.tre,tree_ot_2191@tree1.tre,tree_ot_891@tree1.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_ot_415@tree2.tre,tree_ot_768@tree1.tre,tree_ot_103@tree4.tre,tree_pg_2707@tree6281.tre,tree_pg_2829@tree6579.tre,tree_ot_169@tree1.tre,tree_pg_2924@tree6755.tre,tree_ot_173@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2913@tree6741.tre,tree_ot_150@tree3.tre,tree_ot_154@tree1.tre,tree_pg_2796@tree6491.tre,tree_ot_2169@tree1.tre,tree_pg_2599@tree6021.tre,tree_ot_110@tree1.tre,tree_pg_2874@tree6667.tre,tree_ot_101@tree1.tre,tree_pg_2600@tree6022.tre,tree_pg_2575@tree5974.tre,tree_ot_816@tree1.tre,tree_pg_1586@tree3208.tre,tree_ot_179@tree1.tre,tree_ot_2168@tree1.tre,tree_pg_2692@tree6245.tre,tree_ot_2182@tree1.tre,tree_pg_1953@tree3977.tre,tree_pg_2332@tree4912.tre,tree_ot_172@tree2.tre,tree_ot_113@tree1.tre,tree_ot_172@tree3.tre,tree_pg_2015@tree4152.tre,tree_pg_2875@tree6668.tre,tree_pg_2591@tree6024.tre,tree_ot_144@tree1.tre,tree_ot_846@tree1.tre,tree_ot_866@tree1.tre,tree_ot_815@tree2.tre,tree_ot_853@tree1.tre,tree_ot_914@tree1.tre,tree_ot_848@tree1.tre,tree_pg_2858@tree6642.tre,tree_ot_171@tree1.tre,tree_ot_843@tree3.tre,tree_ot_854@tree1.tre,tree_ot_855@tree1.tre,tree_ot_841@tree1.tre,tree_ot_869@tree1.tre,tree_ot_847@tree1.tre,tree_ot_870@tree1.tre,tree_ot_794@tree2.tre,tree_pg_1872@tree3780.tre,tree_ot_835@tree1.tre,tree_pg_2454@tree5247.tre,tree_ot_894@tree1.tre,tree_ot_180@tree1.tre,tree_ot_159@tree1.tre,tree_ot_837@tree1.tre,tree_ot_832@tree1.tre,tree_pg_2105@tree4360.tre,tree_ot_836@tree1.tre,tree_ot_874@tree1.tre,tree_ot_831@tree2.tre,tree_ot_1997@tree1.tre,tree_pg_2890@tree6701.tre,tree_ot_782@Tr48736.tre,tree_ot_156@tree1.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2019@tree25.tre,tree_ot_2019@tree24.tre,tree_ot_2019@tree28.tre,tree_ot_2019@tree27.tre,tree_ot_2019@tree23.tre,tree_ot_2019@tree18.tre,tree_ot_2019@tree16.tre
ott814749	2	3	0	0	10		tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_854@tree1.tre,tree_ot_782@Tr48736.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott814752	2	5	0	0	6		tree_ot_290@tree1.tre,tree_ot_180@tree1.tre,tree_ot_874@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott815702	4	6	7	3	2	tree_ot_154@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_156@tree1.tre,TAXONOMY
ott815703	2	2	0	0	4		tree_ot_154@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott815704	2	6	0	0	4		tree_ot_156@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott815707	9	24	22	3	6	tree_ot_151@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_156@tree1.tre,TAXONOMY
ott815711	2	8	0	0	5		tree_ot_2019@tree13.tre,tree_ot_156@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott815966	5	6	16	4	5	tree_ot_2154@tree1.tre,tree_ot_149@tree4.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott815967	3	28	8	4	4	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,TAXONOMY
ott815968	25	51	99	7	3	tree_ot_2018@tree8.tre,tree_ot_2154@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_148@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott815970	5	14	15	5	2	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott816668	5	6	17	6	3	tree_ot_2018@tree8.tre,tree_ot_2083@tree1.tre,tree_pg_2926@tree6757.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott817405	2	3	0	0	8		tree_ot_2158@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_520@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_855@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott818311	9	16	16	3	3	tree_ot_2145@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,TAXONOMY
ott818421	2	2	0	0	6		tree_ot_2018@tree8.tre,tree_ot_531@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott819310	9	49	28	4	6	tree_ot_770@tree1.tre,tree_pg_2924@tree6755.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_2084@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott819315	2	2	0	0	7		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott819858	3	4	2	1	7	tree_ot_172@tree3.tre	tree_ot_2179@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott820016	2	3	0	0	7		tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_144@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott820019	2	7	0	0	7		tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_144@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott821756	2	4	0	0	8		tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott82220	2	2	0	0	8		tree_ot_2020@tree5.tre,tree_ot_2020@tree4.tre,tree_ot_806@tree2.tre,tree_pg_2798@tree6497.tre,tree_ot_786@Tr53559.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott82417	2	3	0	0	5		tree_pg_2860@tree6646.tre,tree_pg_2866@tree6656.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott827144	3	3	2	1	5	tree_ot_1043@tree1.tre	tree_ot_2079@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott827152	5	7	10	3	2	tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott827587	3	4	6	3	2	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,TAXONOMY
ott828712	3	31	4	2	18	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree14.tre,tree_ot_2143@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2913@tree6741.tre,tree_pg_2692@tree6245.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott829553	2	11	0	0	9		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_2083@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2926@tree6757.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott829682	5	8	12	4	4	tree_ot_2167@tree1.tre,tree_ot_2234@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree15.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,TAXONOMY
ott830260	2	2	0	0	4		tree_ot_2079@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott831395	2	2	0	0	6		tree_ot_2015@tree5.tre,tree_ot_290@tree1.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott834689	2	13	0	0	7		tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott836535	2	2	0	0	8		tree_ot_2019@tree14.tre,tree_ot_2143@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2692@tree6245.tre,tree_ot_172@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott837567	13	28	40	5	8	tree_ot_425@tree1.tre,tree_ot_118@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_753@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_1002@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott837574	2	2	0	0	5		tree_ot_2186@tree1.tre,tree_pg_1887@tree6629.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott837585	109	667	602	14	2	tree_ot_2183@tree1.tre,tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_753@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_425@tree1.tre,tree_ot_1002@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2083@tree1.tre,tree_pg_2913@tree6741.tre
ott838239	25	50	69	4	3	tree_ot_820@tree2.tre,tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,TAXONOMY
ott838936	2	2	0	0	9		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_ot_101@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott839099	2	3	0	0	9		tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2707@tree6281.tre,tree_ot_412@Tr77157.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott839105	31	58	113	4	9	tree_ot_770@tree1.tre,tree_pg_2707@tree6281.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2575@tree5974.tre,tree_pg_2015@tree4152.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott840235	2	2	0	0	7		tree_ot_2013@tree8.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott843510	4	4	7	3	11	tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_520@tree1.tre	tree_ot_2146@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_855@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott843514	2	3	0	0	14		tree_ot_2019@tree10.tre,tree_ot_2143@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_pg_2015@tree4152.tre,tree_ot_854@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott843517	2	2	0	0	8		tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,tree_ot_171@tree1.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott844475	2	2	0	0	6		tree_ot_531@tree1.tre,tree_ot_142@tree1.tre,tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott846944	2	2	0	0	7		tree_ot_2082@tree1.tre,tree_ot_2143@tree1.tre,tree_ot_770@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott848442	2	2	0	0	6		tree_ot_2019@tree13.tre,tree_ot_531@tree1.tre,tree_ot_156@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott848608	2	2	0	0	4		tree_ot_138@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott849541	4	8	11	4	5	tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1002@tree1.tre,tree_pg_2804@tree6511.tre,TAXONOMY
ott851006	8	9	28	4	2	tree_ot_2145@tree2.tre,tree_ot_164@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2805@tree6512.tre,TAXONOMY
ott85277	4	38	12	4	5	tree_ot_142@tree1.tre,tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,TAXONOMY
ott85287	4	15	8	3	1	tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott853103	2	2	0	0	8		tree_ot_2230@tree1.tre,tree_ot_2125@tree2.tre,tree_ot_290@tree1.tre,tree_pg_2599@tree6021.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott853113	2	19	0	0	7		tree_ot_2019@tree12.tre,tree_ot_290@tree1.tre,tree_ot_2169@tree1.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott854359	2	3	0	0	7		tree_ot_2072@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott854607	2	2	0	0	4		tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott854632	4	14	9	3	1	tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	TAXONOMY
ott856520	2	2	0	0	6		tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_172@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott856525	3	3	2	1	2	tree_ot_172@tree1.tre	tree_ot_809@tree2.tre,TAXONOMY
ott857134	3	7	6	3	8	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott857137	6	7	9	3	6	tree_ot_2015@tree5.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott860312	3	3	2	1	4	tree_ot_2015@tree5.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott860315	3	3	2	1	4	tree_ot_2015@tree5.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott869061	2	2	0	0	4		tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott870604	21	27	30	3	5	tree_pg_2876@tree6670.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2926@tree6757.tre,TAXONOMY
ott87271	3	25	4	2	15	tree_ot_2230@tree1.tre,tree_ot_2125@tree2.tre	tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_412@Tr77157.tre,tree_pg_2599@tree6021.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott873523	3	5	2	1	4	tree_ot_2015@tree5.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott873964	14	35	25	4	7	tree_ot_2228@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_655@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2444@tree6526.tre,TAXONOMY
ott878299	2	4	0	0	5		tree_ot_2019@tree15.tre,tree_ot_2167@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott881445	2	2	0	0	6		tree_ot_2187@tree1.tre,tree_ot_126@tree1.tre,tree_pg_1872@tree3780.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott882744	4	7	4	2	8	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2108@tree1.tre,tree_ot_2132@tree2.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,TAXONOMY
ott88374	4	4	9	4	3	tree_ot_2154@tree1.tre,tree_ot_837@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_pg_2913@tree6741.tre,TAXONOMY
ott88395	6	11	13	3	4	tree_pg_2866@tree6656.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,TAXONOMY
ott885150	3	5	4	2	5	tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott886174	12	12	44	4	3	tree_ot_770@tree1.tre,tree_pg_2591@tree6024.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,TAXONOMY
ott887699	50	188	183	8	2	tree_ot_2141@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_pg_2371@tree4985.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre
ott890354	3	8	2	1	5	tree_ot_2172@tree1.tre	tree_ot_2019@tree9.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
